id,createdAt,goldScore,isMilestone,hasArticle,favoriteCount,retweetCount,replyCount,viewCount,text
2062875720704254336,Fri Jun 05 12:34:32 +0000 2026,10.0,False,False,583,86,126,99735,对比特币有信仰的人，这是抄底比特币最终篇，没信仰就不要看了。  比特币作为一个万亿市值的资产，你可以看看能上万亿市值的公司并不多，目前比特币市值是1.2万亿左右，背靠1万亿上下随便买，不要太在意价格多少，也不要在意价格短期跌破了某些位置，你可以看看底部的时候短暂跌破两个线都很正常。  比特币未来大资金都会作为资产来进行配置的，今年是最好买入比特币的时机，每四年一次的世界杯我经历3次了每次都是比特币的底部，12万唱多永恒牛市的都不说话了，我得为比特币抗大旗。 持有比特币的终极信仰：各国的货币最终都会贬值，一文不值，比特币未来肯定会重回历史新高的，按这两个线买就完事了，比特币不会被量子计算攻破。  作为散户不要再玩合约了，省点钱亏，现货永恒，我经历三次比特币的牛熊周期了，我玩合约挣再多的钱都没我把比特币拿住挣的多。  今年买入以后你要有现金流支撑你才能拿的住，要好好想想你们的现金流是什么。  今年是最好买入btc的时机，今年是最好买入crcl的时机，今年是最好买入coinbase或者hood的时机。  切记不要买eth，不要买任何垃圾山寨，唯有比特币永恒。
2034153300627521827,Wed Mar 18 06:21:54 +0000 2026,10.0,False,False,194,23,36,97034,记住，在哪抄底或者有没有抄到历史大底，根本不重要。  最重要的是，你在熊市最后的阶段能保留多少子弹来买入btc，这个决定了下次牛市顶点，你资金体量的高度。  你是否有1064天（三年左右）死拿不卖的现金流，保证你这三年能不卖出一点比特币，不会影响你的生活，别说什么，你买完就找个班去上了，每一个参考历史周期买入比特币的人，都他妈告诉自己要死拿。  你的投资决策你的妻子，爱人，父母，甚至孩子是否会理解你？ 他们会觉得，拿几十万或者几百万好好生活不行吗？ 非要买这些看不到摸不到的东西，你是不是有病啊，几个月可以如此，三年呢？中间涨了还行，要是半年都不涨呢？你还有信仰吗？  当你拿住比特币的时候，会出现无数幺蛾子的山寨币或者乱七八糟的土狗叙事，把你的比特币骗走，因为你会觉得拿住比特币太慢了，山寨一天就50%，你总想切换过去玩玩，最后。。。。  如果你想把做合约当成现金流，我也照样是过来人，我胜率再高，也依然赢不了1064天，输一次就想挣回来，挣不回来就加大本金，没有本金就去卖现货，循环。  所以，重要的是这几个问题 1）底部尾端的时候，你的资金对比牛市顶点还剩多少？用于配置比特币的资金有多少？ 2）你拿住比特币不动，然后可以保障生活的现金流是什么？ 3）你的信仰是否能支撑你拿住，信仰是历史周期还是人民币美元的购买力下降，唯有比特币永恒？ 4）你能否忍住不玩山寨，不碰土狗？ 5）你的投资决策是否家人支持，爱人支持？  我没有制造焦虑，这条和上一条都是我作为过来人真实的感受，找到你的信仰，找到你的现金流。
2024129731030069570,Wed Feb 18 14:31:49 +0000 2026,10.0,False,False,116,24,11,71590,"这里的 CVDD 指的是一个比特币链上指标，常见全称是 Cumulative Value Days Destroyed，中文通常叫 累计价值币天销毁，也有人直接叫 CVDD 价格线。  它的核心思路是用链上“老币被花掉”的行为来估计市场的长期价值底线。  1）先理解 CDD 和 VDD •Coin Days Destroyed，币天销毁 CDD 一枚币如果很久没动，突然被转走，会一次性“销毁”很多币天。 例子：1 BTC 放了 100 天后转走，CDD = 100。 •Value Days Destroyed，价值币天销毁 VDD 把上面的币天销毁乘上当时价格，得到“价值层面的销毁”。 例子：1 BTC 放 100 天后在 50,000 美元转走，VDD = 100 × 50,000。 •CVDD 就是把 VDD 随时间累计起来，得到一个累积曲线。  2）图里的“CVDD 价格”怎么来  很多图表会把 CVDD 进一步换算成一条“价格线”，当作熊市的深度支撑参考。常见做法是把 CVDD 通过某种归一化方式转成价格维度，用来近似长期持有者的成本和价值底部区域。  不同网站和作者的具体换算细节可能略有差异，所以你看到的“CVDD 在 47k”是该作者采用的那套计算口径下的数值。  3）为什么有人说它像熊市底部支撑  直觉上讲，熊市末期往往出现老币大量转移和筹码换手，这会让 CDD 和 VDD 在某些阶段出现明显变化。用 CVDD 换算出的价格线，历史上经常靠近大周期底部区域，所以被一些交易者当作“终极支撑”之一。"
2051102433280233571,Mon May 04 00:51:42 +0000 2026,10.0,False,False,174,21,34,65388,台积电两万亿市值，拥有全球 70% 左右的市场份额，基本垄断了。 去年美国政府没入股英特尔之前，英特尔1000多亿市值，政府入股以后上涨到2000多亿市值。 如果发生台海风险，目前ai时代最需要的半导体等先进制程直接被卡脖子了，必须降低对台湾单点依赖，保住美国本土可控的先进制造，英特尔就起来了，不要看pe不要看毛利润，先把股价拉起来让全球相信有这个能力再说后面的事情，以上是我被英特尔涨幅以后这两天理解的。  英特尔突破了2000年以来的高点，昨天有个新闻对冲基金正在科技股中兑现巨额利润，如果未来能在这种高点次高点的支撑70到76有个回踩，比较好的上车位置，对比台积电的2万亿市值英特尔并不高。
2041503671268069682,Tue Apr 07 13:09:39 +0000 2026,10.0,False,False,377,66,24,52458,我经常使用 VWAP 和固定成交量分布图，是因为它们能帮助我判断我选起点位置行情里的差不多的持仓成本，以及筹码集中和分布在哪些位置，这时候再结合一些市场情绪，极度恐慌极度fomo，微博热搜/抖音热搜，推特全网议论就会出现大机会。  对我来说，交易里很重要的一点，就是看价格有没有真正脱离原来的成本区和筹码密集区。 如果一段震荡区间，价格已经有效脱离了区间内部的成本区、POC，或者上下沿这些关键筹码位置，那通常说明原有平衡正在被打破，趋势有机会进一步展开。 这个时候，更合理的做法是顺着趋势走，持仓去吃后面的利润。 相反，如果我判断这里已经走出趋势，但价格随后又重新回到了区间内部，尤其是重新回到 POC、上下沿附近，甚至插入得更深，那就说明我对这段趋势或者区间突破的判断很可能有问题。既然市场已经给出了反证，就应该先出局冷静一下，而不是死扛。  在一段强有力的暴跌结束后，如果你抄到了阶段低点，价格随后反弹回到起跌点附近的 VWAP，这往往是一个值得止盈的位置。 因为这个位置，对应着前面很多持仓者的平均成本附近，也可以理解为一部分套牢盘开始接近解套的位置。 到了这里，套牢盘会犹豫要不要卖出，抄底资金已经有了浮盈，也会考虑兑现利润，其他短线持仓者在刚经历过暴跌后的背景下，情绪本来就不稳定，稍微有一点风吹草动就容易抢跑。多种卖压叠加，反弹在这里就容易遇到阻力，所以回到起跌点的 VWAP，通常是一个比较合理的止盈参考位。 反过来，一段强有力的暴涨之后，逻辑也是一样的。  价格脱离一个震荡区间之后，用固定成交量分布图去找止盈位置，是一个很好用的方法。这个思路我在视频里和我平时发推时也经常用。 它的核心逻辑是，价格从当前区间脱离之后，往往会向下一个历史上成交密集、筹码交换充分的区域移动。这个历史遗留区间如果曾经震荡了很久，说明那里有大量资金反复参与过，市场对这个位置的记忆会很深。 当价格运行到这个区间附近，尤其是来到 POC 或者上下沿这类关键位置时，市场通常会出现更明显的分歧。 前面抓对这波行情的资金，到了这里已经有了可观浮盈，会开始考虑止盈兑现。曾经在这个价格区域大量买卖过的人，也更容易重新参与交易。这样一来，筹码交换会再次变得活跃，价格在这些位置出现停顿、震荡，甚至反转。  还有左右侧交易的问题，只要你交易的标的没有出现基本面的问题，肯定是跌多了会反弹，涨多了会下跌。 左侧交易：跌了或者涨了很多，你觉得“差不多到底或者见顶了”，于是提前买入/卖出，你是在赌反转，这时候你是无法判断止损的，如果有杠杆的情况下，左侧交易如果有执念并不安全，大多数人喜欢是因为左侧交易一旦抓到利润巨大。 右侧交易：等价格真的止跌企稳、开始上涨后再买或者卖，认为趋势来了，你的止损就是前低或者前高，市场给你了明确的止损，反而更安全。  左侧交易是试图改变运动方向，右侧交易是试图跟随运动方向。
2018923973333909765,Wed Feb 04 05:45:59 +0000 2026,10.0,False,False,92,2,21,35833,我写了这么多经历，怎么还不明白呢 互联网没有任何人可以带你赚钱，能带你挣钱的都是骗你的，你要靠自己，你的钱怎么可能因为别人的观点下注呢？ 一级p小将两条路：日日枯坐，盯热点和盘子看你的手速和你对热点能跑多少m的感知。 不出手等大金狗，塞在底部或者中间，拿到一个很好的位置浇给。  二级合约两条路：天天撸5-15-1h的波段，看你短线能力。 不出手等看得懂或者市场合力，塞一把大的，拿到一个很好的位置止盈。  如果你玩合约每天开了多单或者空单，都要去社交媒体找权威kol，看看谁跟你同方向去找信仰才能拿住单，那你不可能挣到大钱，甚至遇到方向错了还会亏个大的，因为你的信仰不是你自己。  包括你看我的视频，我发的任何东西都是适合我的，你看完有用就学了，没用就关了，我只是发着玩，别因为我一句话去做多做空。  任何单子和持仓，你要相信自己的观点，想出人头地，想挣钱，靠自己，而不是任何人，我们都是交易所的托。
2032671293343170887,Sat Mar 14 04:12:56 +0000 2026,10.0,False,False,178,9,60,33935,很多人想加我微信，统一回复一下，我说个很真实的情况。  就算加了我微信，你也未必能赚到钱，甚至有可能亏得更惨。你来问我多空，我这一秒可能还在开多，下一秒发现是假突破，马上就反手开空。你能不能跟得上这种节奏，能不能在几分钟内把想法推翻重来，这个很关键。  我买山寨也是一样。很多时候一开始看得很高，但行情只要没走出来，我亏一点、吃点滑点也会直接砍掉。你能不能接受这种瞬间割肉，能不能不纠结那一点亏损，绝大多数人其实做不到。  我从 2018 年炒币到现在，这一路加过无数币圈好友，也带过几个现实里的朋友。最后真正把钱赚到手的，其实没几个。挣到几百万的，一个；挣到一百万的，两个；小赚几十万的有一些；80%的人，要么亏钱，要么还在回本路上。  这些人里，很多都曾经在短时间内赚过不少钱，但最后还是会在 519、1011 这种极端行情里把利润吐回去，甚至连本金一起亏掉。只要一直不离场，不把钱拿走，最后能守住财的人真的很少。  能挣钱的也是因为20-21年的行情太好了，你进来随便买，跟我带你没有啥关系，是行情给饭吃，你只要逃顶卖了不要再去抄底就可以挣钱，或者拿住22年底1万6的比特币现货也都可以挣钱，但凡你因为曾经20-21年几十倍几百倍的牛市山寨洗脑，这波周期死拿山寨都会死的一干二净。  以前碰到大机会，我也会叫一些币圈好友和现实朋友一起看。但后来我发现，这种事对我自己的压力太大了。机会是我自己通过认知和判断发现的，你只是听我一句话进场，你并不真正理解我为什么这么看，也理解不了我对行情变化的应对。所以同样的机会，我提前发了x，你们也依然做不好。  人想在这个市场活下来，最终还是得把这些东西变成自己的认知，变成自己的判断，变成自己的纪律。靠别人告诉你一个点位、一个方向，根本走不远。 所以后面我也不会再加任何人的好友了。我也从来不参加什么交易所线下活动，对我来说没什么意义。  今年踩对了几波行情，流量也起来了一点，我发现我的粉丝里什么样的人都有。有博士后，有每天拿几十刀开合约的，有真送外卖的，也有正常上班拿工资去赌合约的。  尤其有个博士后，很谦虚，问了我很多问题。学历比我高太多了。我一个靠投机赚了点钱的赌狗，给不了你什么人生建议。相反，我甚至觉得我发的帖子、晒的单子，都有可能影响你的心态。 我真不希望你变成我们这种人。你有好大学+高学历，人生本来可以很美好，别来炒币，别碰合约。也别因为有些人短期赚得比你多，就觉得这个人很厉害。有多少钱这个东西，说明不了什么，也不值得拿来衡量一个人。  至于那些每天几十刀开合约的、真送外卖的、上班兼职赌合约的，在我眼里也都一样，大家都是普通人，没有谁比谁牛逼。  人每天的状态不会一样。有时候分享欲很强，一天能发好几条；有时候就一句都不想说。 相比你们加我微信问行情，问机会，我其实更想认识一些有趣的人。  比如我和 @woaitaoershi、@sky27867843  就是因为某币认识的，后来真正聊得最多的，反而不是行情，而是 AI、去哪玩、闲的时候一起打打游戏，没行情的时候见面吃吃饭。
2019549596272455920,Thu Feb 05 23:11:59 +0000 2026,9.6,False,False,130,35,24,48399,如果你相信比特币的周期，未来还会创出历史新高 以下是你抄底参考的点位 图一，周线ma200，58000，18年熊市正好跌到周线ma200，22年熊市跌破周线ma200，除了熊市的其他时间，比特币会长期保持在周线ma200之上。 图二，月线布林带下轨，18年没有插到月线布林带下轨，22年正好插针到月线布林带下轨，目前月线布林带下轨是54019。 图三，比特币底部遵循上一次顶部下浮20%的规律，上一轮熊市最低点正好是上一次2万顶点下浮20%，这次上轮顶部下浮20%是55200。 图四，比特币历史上出现红色年k的概率很少，上一次底部正好踩到了红色年k高点，这次的红色年k高点是48234。
2032855645461033254,Sat Mar 14 16:25:29 +0000 2026,9.5,False,False,95,7,16,25732,trump午宴后续博弈，写个程序或者让🦞监控午宴网站 18个明星名单公布出来，你可以第一时间收到，当然你不会写的话，你给方程式新闻设置个小铃铛也可以。  trump团队顶级聪明，所以他们博弈的手法会根据他们判断btc的走势去公布这个消息，我们只需要关注他放出来这个名单的价格在哪里就可以了。  如果是这两天放出来，btc没有突破7万4，trump很有可能突破前高来个假突破，所以第一时间看到名单没开上多也无所谓，18个明星名单出来就没利好了，trump团队老鼠仓要出货，跟风盘要卖出，等做空是比较好的。  如果是类似于左边深度回调到了类似于0.618这种位置，然后btc处于3-7天不会出现暴跌或者行情很好的时候，距离午宴还有半个月左右的时间，这时候高度可以高看一手次高点，优选找位置开多，但是最终一定要止盈。
2074662792439947695,Wed Jul 08 01:12:09 +0000 2026,9.4,False,False,443,58,46,106800,股票看k线交易长期肯定亏钱的，看业绩，pe都白搭 最近一年开户人数上涨，交易手续费增多，券商都赚麻了，但是券商板块还在底部趴着，一堆好公司成了老登股。  偶尔看k线可以，长期肯定不行 1）股票要玩龙头战法，主线板块，市场资金在哪玩哪个，主线跌20%，30%抄底，大资金吃几次反弹抓紧撤。 2）看好某公司长期持有，坚定信念，跌了你的心情应该是开心的补仓，如果跌了你慌，说明你绝对不是价值投资，都是投机，只是你用价值投资骗自己。 3）震荡很久的大区间突破，梭哈进去，吃一波主升浪。  想挣快钱想很快验证你的观点，介入时机很关键，24年布局存储的人，眼光再超前他是不涨的，都不如25年10月买存储的人。
